views,url,days,name
170,https://www.triphobo.com/tripplans/united-states-itinerary-from-mumbai-5682758b48e9d0b7090002c1,22 Days,"Trip to Las Vegas, San Diego, Los Angeles, San Francisco, Chicago, Grand Canyon National Park"
170,https://www.triphobo.com/tripplans/chicago/itinerary-from-milford-56b6299f764719984200063d,14 Days,Trip to Chicago
169,https://www.triphobo.com/tripplans/chicago-trip-from-new-york-city-5469950fe70545bb6800037d,1 Day,Chicago Itinerary 1 Day
166,https://www.triphobo.com/tripplans/chicago-trip-plan-54f782e10c1d0a99510002b0,2 Days,Chicago Sightseeing in 2 Days 
166,https://www.triphobo.com/tripplans/boston-chicago-philadelphia-trip-from-philadelphia-559bb777fac2e58738000255,7 Days,"Trip to Philadelphia, Boston, Chicago"
166,https://www.triphobo.com/tripplans/chicago-monterey-shanghai-trip-from-arcadia-55b6ccc600fc94f512000a61,10 Days,"Trip to Shanghai, Chicago, Monterey"
166,https://www.triphobo.com/tripplans/united-states-itinerary-from-dubai-56348dc95d31b9851b0009c9,10 Days,"Trip to Las Vegas, Miami, Washington D. C., Seattle, Los Angeles, New York City, San Francisco, Saint Louis, Chicago, Sarasota"
165,https://www.triphobo.com/tripplans/united-states-itinerary-from-delhi-56a8ad61914719a312001086,16 Days,"Trip to Las Vegas, Miami, Washington D. C., Los Angeles, New York City, San Francisco, Chicago"
164,https://www.triphobo.com/tripplans/united-states-canada-itinerary-from-perth-569b3105b3153c4409000002,23 Days,"Trip to Las Vegas, Montreal, Los Angeles, New York City, San Francisco, Chicago, Toronto"
164,https://www.triphobo.com/tripplans/chicago/itinerary-from-las-vegas-56c35cb7dd853a166900060d,13 Days,Trip to Chicago
162,https://www.triphobo.com/tripplans/united-states-trip-from-hyderabad-55a06b76fac2e538210002d8,20 Days,"Trip to Las Vegas, Miami, New York City, San Francisco, Chicago"
162,https://www.triphobo.com/tripplans/jacksonville-trip-from-minneapolis-55a09c84dd2a9e3c0f0001e8,10 Days,Trip to Jacksonville
162,https://www.triphobo.com/tripplans/canada-costa-rica-united-states-itinerary-from-montreal-5619d6958427a5664700000e,35 Days,"Trip to Miami, New York City, Chicago, Banff, San Jose"
160,https://www.triphobo.com/tripplans/united-states-itinerary-from-mumbai-56cd976982fc9445790000ab,29 Days,"Trip to Las Vegas, Jersey City, Washington D. C., Los Angeles, New York City, San Francisco, Phoenix, Chicago"
159,https://www.triphobo.com/tripplans/new-york-city-chicago-trip-from-brampton-54ece2ce0c1d0ad02b0000d2,8 Days,"Trip to New York City, Chicago"
159,https://www.triphobo.com/tripplans/paris-chicago-trip-plan-54f2c1a1f9c2e52527000290,2 Days,"Trip to Paris, Chicago"
159,https://www.triphobo.com/tripplans/chicago-toronto-montreal-trip-from-dallas-55d4b14a6446cbd04b0001e9,10 Days,"Trip to Montreal, Chicago, Toronto"
158,https://www.triphobo.com/tripplans/chicago-itinerary-53df8e25e70545563e000093,2 Days,Trip to Chicago
158,https://www.triphobo.com/tripplans/chicago-trip-from-bangalore-551d4137fbc2e53e55000242,3 Days,Trip to Chicago
156,https://www.triphobo.com/tripplans/united-states-itinerary-5629cf7d8427a591180001aa,13 Days,"Trip to Las Vegas, Seattle, New York City, Pittsburgh, Boston, Chicago"
156,https://www.triphobo.com/tripplans/united-states-itinerary-from-brisbane-56b1c9e1b969284e7c0002cc,15 Days,"Trip to Washington D. C., Philadelphia, Los Angeles, New York City, Boston, Chicago"
154,https://www.triphobo.com/tripplans/united-states-itinerary-from-sydney-565155f08427a5935b000164,21 Days,"Trip to Las Vegas, Miami, Atlanta, New Orleans, New York City, San Francisco, Boston, Chicago"
154,https://www.triphobo.com/tripplans/united-states-itinerary-from-saint-louis-56c3ffdd914719e15100079e,5 Days,"Trip to Washington D. C., Philadelphia, New York City, Chicago"
152,https://www.triphobo.com/tripplans/united-states-trip-from-delhi-558f28a3fac2e5f226000601,8 Days,"Trip to New York City, Orlando, San Francisco, Chicago"
152,https://www.triphobo.com/tripplans/chicago-paris-itinerary-569546d285e4829b6f000103,11 Days,"Trip to Paris, Chicago"
151,https://www.triphobo.com/tripplans/chicago-itinerary-52b9d685e70545ef4d000000,1 Day,Anniversary Trip To Chicago
151,https://www.triphobo.com/tripplans/chicago-trip-from-waterford-charter-township-54c686b0fbc2e5f71c000442,2 Days,Trip to Chicago
151,https://www.triphobo.com/tripplans/chicago-darmstadt-itinerary-560011569047199b2f000494,2 Days,"Trip to Chicago, Darmstadt"
151,https://www.triphobo.com/tripplans/united-states-canada-itinerary-from-adelaide-562255378427a5ea030003db,22 Days,"Trip to Seattle, Chicago, Calgary, Winnipeg"
149,https://www.triphobo.com/tripplans/chicago-itinerary-539afaa5e70545117e000009,1 Day,Trip to Chicago - j and e
149,https://www.triphobo.com/tripplans/united-states-trip-from-new-york-city-55a7fcee4715a7c50500088d,6 Days,"Trip to Las Vegas, Dallas, Los Angeles, Houston, Boston, Chicago"
148,https://www.triphobo.com/tripplans/chicago-itinerary-53e193c1e70545c678000013,2 Days,Trip to Chicago
145,https://www.triphobo.com/tripplans/united-states-trip-from-delhi-55af9558ef616ed4060006d2,12 Days,"Trip to Los Angeles, New York City, Chicago, Monterey, Charleston"
145,https://www.triphobo.com/tripplans/united-states-canada-itinerary-from-new-york-city-56743f6a9bd33e46740003a0,27 Days,"Trip to Las Vegas, Miami, Washington D. C., Orlando, Chicago, Toronto, Minneapolis, Niagara Falls"
144,https://www.triphobo.com/tripplans/chicago-itinerary-5356d70ae705456830000001,1 Day,Trip to Chicago
144,https://www.triphobo.com/tripplans/los-angeles-vancouver-chicago-trip-from-sydney-5521d13ff9c2e5515d00008d,20 Days,"Trip to Los Angeles, Vancouver, Chicago"
144,https://www.triphobo.com/tripplans/freeport-chicago-itinerary-from-chicago-567171378527a5cb5c000cb4,9 Days,"Trip to Chicago, Freeport"
144,https://www.triphobo.com/tripplans/chicago-saint-louis-itinerary-56c01c128e4719374500020c,11 Days,"Trip to Saint Louis, Chicago"
144,https://www.triphobo.com/tripplans/chicago/itinerary-from-raleigh-573f11a44e82316d5d0005fa,5 Days,5 Day Trip to Chicago from Raleigh
143,https://www.triphobo.com/tripplans/united-states-trip-from-washington-d-c-55cd45a500fc94e05a000c4a,18 Days,"Trip to Philadelphia, Los Angeles, New York City, San Francisco, Chicago, Grand Canyon National Park"
142,https://www.triphobo.com/tripplans/chicago-trip-from-minneapolis-55674200f9c2e574550004c7,3 Days,Trip to Chicago
142,https://www.triphobo.com/tripplans/chicago-trip-plan-559bd1edfac2e58a380004e1,4 Days,Trip to Chicago
141,https://www.triphobo.com/tripplans/chicago-itinerary-53fca982e70545f1390002c8,1 Day,Trip to Chicago
139,https://www.triphobo.com/tripplans/united-states-itinerary-from-bangalore-564ecfb4a6d46daa74000065,9 Days,"Trip to Las Vegas, Washington D. C., Los Angeles, New York City, San Francisco, Boston, Chicago"
139,https://www.triphobo.com/tripplans/united-states-itinerary-from-kazan-568d018885e48293370003e0,44 Days,"Trip to Los Angeles, New York City, Chicago, San Jose"
138,https://www.triphobo.com/tripplans/united-states-canada-itinerary-from-bangalore-56c0fe4f8f4719fa6f000141,12 Days,"Trip to Las Vegas, Washington D. C., Los Angeles, New York City, San Francisco, Chicago, Niagara Falls, Grand Canyon National Park"
138,https://www.triphobo.com/tripplans/united-states-itinerary-from-riyadh-56c88c7f8f47197016000e77,15 Days,"Trip to Las Vegas, Washington D. C., Los Angeles, New York City, San Francisco, Boston, Chicago, Buffalo, Denver"
137,https://www.triphobo.com/tripplans/united-states-canada-itinerary-from-san-francisco-562ab8048427a5ba31000123,20 Days,"Trip to Miami, Washington D. C., New Orleans, San Antonio, Chicago, Toronto, Nashville"
137,https://www.triphobo.com/tripplans/chicago/itinerary-from-charleston-56a896a5ba69284450000b7f,3 Days,Trip to Chicago
136,https://www.triphobo.com/tripplans/shanghai-singapore-chicago-trip-from-chicago-55c1448000fc94a35c000850,9 Days,"Trip to Singapore, Shanghai, Chicago"
135,https://www.triphobo.com/tripplans/washington-d-c-/itinerary-from-novato-564ba5f78427a50a3a000642,12 Days,Trip to Washington D. C.
134,https://www.triphobo.com/tripplans/chicago-new-york-city-trip-from-cape-town-55cf75a6f3a73d8b51000555,15 Days,"Trip to New York City, Chicago"
134,https://www.triphobo.com/tripplans/united-states-itinerary-from-mumbai-56821b1fa6d46d7416000d6d,19 Days,"Trip to Las Vegas, Miami, Seattle, Los Angeles, Orlando, San Francisco, Saint Louis, Chicago, San Jose"
133,https://www.triphobo.com/tripplans/chicago-trip-from-lexington-54b3389afbc2e5c12c000521,3 Days,Trip to Chicago
132,https://www.triphobo.com/tripplans/spain-italy-united-states-trip-from-chicago-55ed2d4d00fc949935000424,9 Days,"Trip to Rome, New York City, Madrid, Chicago"
131,https://www.triphobo.com/tripplans/san-francisco-san-diego-chicago-trip-from-chicago-558c4515fac2e5f3280005ed,12 Days,"Trip to San Diego, San Francisco, Chicago"
130,https://www.triphobo.com/tripplans/united-states-itinerary-from-toronto-56357a925d31b9020500024b,6 Days,"Trip to Las Vegas, Miami, Seattle, Los Angeles, New York City, San Francisco, Chicago"
128,https://www.triphobo.com/tripplans/chicago-itinerary-536cf29fe705455458000006,1 Day,Trip to Chicago
128,https://www.triphobo.com/tripplans/chicago-trip-from-fond-du-lac-55ce292f900670f305000d1f,2 Days,Trip to Chicago
128,https://www.triphobo.com/tripplans/nashville-chicago-minneapolis-itinerary-55fef6f75c823a53050000fe,5 Days,"Trip to Chicago, Minneapolis, Nashville"
125,https://www.triphobo.com/tripplans/basel-trip-plan-54b74d41f9c2e5201b00032b,3 Days,Trip to Basel
125,https://www.triphobo.com/tripplans/chicago-trip-plan-55c21b77f3a73d5a72000203,5 Days,Trip to Chicago
125,https://www.triphobo.com/tripplans/united-states-india-itinerary-56309f948527a554010007e0,11 Days,"Trip to Philadelphia, New York City, San Francisco, Chennai, Chicago"
124,https://www.triphobo.com/tripplans/chicago-trip-from-new-york-city-54fbd7f0fbc2e55076000094,5 Days,Trip to Chicago
123,https://www.triphobo.com/tripplans/chicago-itinerary-537225d7e70545b16c000007,1 Day,Trip to Chicago
123,https://www.triphobo.com/tripplans/united-states-itinerary-from-london-5638b763f6153c760600003a,22 Days,"Trip to Las Vegas, Los Angeles, Orlando, Chicago"
122,https://www.triphobo.com/tripplans/chicago-trip-from-san-francisco-5469b0f30c1d0a7220000705,1 Day,Trip to Chicago
122,https://www.triphobo.com/tripplans/united-states-itinerary-from-delhi-56a44956cced6e2227000000,16 Days,"Trip to Las Vegas, Miami, Washington D. C., Los Angeles, San Francisco, Chicago, St Augustine"
122,https://www.triphobo.com/tripplans/chicago-washington-d-c-itinerary-from-fort-worth-56c492415acb703608000054,6 Days,"Trip to Washington D. C., Chicago"
121,https://www.triphobo.com/tripplans/united-states-trip-plan-55826db2fbc2e5be44001197,15 Days,"Trip to Miami, Los Angeles, New York City, San Francisco, Chicago"
121,https://www.triphobo.com/tripplans/new-york-city-chicago-honolulu-trip-from-manchester-5591ba36f9c2e5266600014c,15 Days,"Trip to New York City, Chicago, Honolulu"
121,https://www.triphobo.com/tripplans/united-states-itinerary-56ca72af8427a5c77900016f,3 Days,"Trip to Indianapolis, Cincinnati, Chicago, Louisville"
120,https://www.triphobo.com/tripplans/chicago-trip-plan-5508c68ee70545f14c000272,2 Days,Trip to Chicago
120,https://www.triphobo.com/tripplans/united-states-itinerary-568911b8a6d46de51b000692,13 Days,"Trip to Miami, Washington D. C., New York City, Orlando, Chicago, Buffalo"
119,https://www.triphobo.com/tripplans/chicago/itinerary-from-tampa-56c46b10754719f145000aee,3 Days,Trip to Chicago
118,https://www.triphobo.com/tripplans/chicago-trip-plan-5513f45afbc2e5ef06000237,9 Days,Trip to Chicago
118,https://www.triphobo.com/tripplans/chicago-trip-from-diamond-bar-55242967fbc2e55042000649,6 Days,Trip to Chicago
119,https://www.triphobo.com/tripplans/houston-dallas-chicago-trip-from-chicago-55365f78f9c2e5553100045c,3 Days,"Trip to Dallas, Houston, Chicago"
117,https://www.triphobo.com/tripplans/chicago-trip-from-denver-55cf9b64a6e4d0bb6e000109,6 Days,Trip to Chicago
117,https://www.triphobo.com/tripplans/chicago-new-york-city-san-francisco-itinerary-from-bangkok-5673dd27a6d46de91400016e,17 Days,"Trip to New York City, San Francisco, Chicago"
114,https://www.triphobo.com/tripplans/stuttgart-munich-chicago-trip-from-chicago-55b78515521f71dd1c00017e,9 Days,"Trip to Munich, Chicago, Stuttgart"
114,https://www.triphobo.com/tripplans/united-states-iceland-france-trip-from-indianapolis-55bfb242521f71251500087d,10 Days,"Trip to Paris, Boston, Chicago, Reykjavik"
112,https://www.triphobo.com/tripplans/richmond-new-york-city-chicago-itinerary-from-washington-d-c-565148d48527a5095b0000f4,14 Days,"Trip to New York City, Chicago, Richmond"
111,https://www.triphobo.com/tripplans/chicago-trip-from-virginia-beach-5546961bfac2e5f96400038b,3 Days,Trip to Chicago
111,https://www.triphobo.com/tripplans/chicago-trip-plan-55b55baa00fc941b130004aa,5 Days,Trip to Chicago
111,https://www.triphobo.com/tripplans/varanasi-trivandrum-chicago-itinerary-561490f68527a5880e0005ea,17 Days,"Trip to Varanasi, Chicago, Trivandrum"
111,https://www.triphobo.com/tripplans/united-states-spain-itinerary-from-delhi-561ca7633216f502200001c1,15 Days,"Trip to Washington D. C., New York City, Barcelona, Madrid, Chicago"
110,https://www.triphobo.com/tripplans/chicago-trip-plan-5530c1ac0c1d0a2743000bfb,4 Days,Trip to Chicago
110,https://www.triphobo.com/tripplans/austin-chicago-trip-from-chicago-55b68f541aa23c280a000153,7 Days,"Trip to Austin, Chicago"
109,https://www.triphobo.com/tripplans/chicago-trip-from-toronto-5529977af9c2e5fb1500048d,2 Days,Weekend in Chicago
109,https://www.triphobo.com/tripplans/united-states-itinerary-56776e79a6d46d83620008bb,13 Days,"Trip to Las Vegas, Washington D. C., Los Angeles, San Francisco, Chicago"
109,https://www.triphobo.com/tripplans/united-states-itinerary-from-ahmedabad-56bf212d904719210c000664,45 Days,"Trip to Atlanta, Los Angeles, New York City, Orlando, Chicago, Nashville, Charlotte, Kansas City"
108,https://www.triphobo.com/tripplans/chicago-trip-from-chicago-54f78001f9c2e59e4a0004cb,1 Day,Trip to Chicago
108,https://www.triphobo.com/tripplans/chicago-austin-new-orleans-trip-from-buffalo-559b88adfac2e5977900063f,9 Days,"Trip to Austin, New Orleans, Chicago"
107,https://www.triphobo.com/tripplans/chicago-boston-itinerary-from-tokyo-55f8dc7d8527a5f83400036c,10 Days,"Trip to Boston, Chicago"
106,https://www.triphobo.com/tripplans/united-states-trip-from-brisbane-554b4ee5fac2e54c6300014e,9 Days,"Trip to Los Angeles, New York City, Fort Worth, Chicago"
106,https://www.triphobo.com/tripplans/united-states-trip-from-delhi-559e3a39fac2e510180000ac,16 Days,"Trip to Washington D. C., Los Angeles, New York City, San Francisco, Chicago"
105,https://www.triphobo.com/tripplans/united-states-trip-from-chennai-55e98c8896937057050002d5,13 Days,"Trip to Los Angeles, New York City, Orlando, San Francisco, Chicago"
105,https://www.triphobo.com/tripplans/united-states-canada-itinerary-from-zurich-564488a19bd33e79620001b4,19 Days,"Trip to New York City, San Francisco, Boston, Chicago, Toronto, Buffalo, Denver, Billings"
105,https://www.triphobo.com/tripplans/united-states-itinerary-from-delhi-56a89549ba6928276400059d,8 Days,"Trip to Las Vegas, Washington D. C., Los Angeles, New York City, Chicago"
104,https://www.triphobo.com/tripplans/united-states-trip-from-mumbai-55b9d07b531f71231d000cf2,12 Days,"Trip to Washington D. C., New York City, Chicago, Buffalo"
104,https://www.triphobo.com/tripplans/united-states-trip-from-santa-barbara-55c8fe99521f716659000643,14 Days,"Trip to New York City, San Francisco, Boston, Chicago, Indianapolis, Charleston, Yellowstone National Park"
104,https://www.triphobo.com/tripplans/indianapolis-cincinnati-chicago-itinerary-56ca5d586ad56d0a6000024b,3 Days,"Trip to Indianapolis, Cincinnati, Chicago"
103,https://www.triphobo.com/tripplans/chicago-itinerary-53714730e705454b41000002,1 Day,Trip to Chicago
103,https://www.triphobo.com/tripplans/chicago-trip-from-troy-55dd33f3f3a73d3b57000adb,9 Days,Trip to Chicago
102,https://www.triphobo.com/tripplans/chicago-trip-from-bangalore-55420e1cfbc2e5c47e000107,9 Days,Trip to Chicago
102,https://www.triphobo.com/tripplans/chicago/itinerary-56a06020a6d46da876000947,4 Days,Trip to Chicago
101,https://www.triphobo.com/tripplans/new-york-city-chicago-trip-from-san-francisco-55de1d55cd2e071d30001432,9 Days,"Trip to New York City, Chicago"
101,https://www.triphobo.com/tripplans/united-states-canada-itinerary-from-london-5617af2d3216f560600005cd,14 Days,"Trip to New York City, Boston, Chicago, Toronto"
101,https://www.triphobo.com/tripplans/united-states-canada-itinerary-from-mumbai-56d174128427a56f4f000338,24 Days,"Trip to Washington D. C., Philadelphia, New York City, Orlando, Chicago, Durham, Atlantic City, Niagara Falls, Harrisburg"
100,https://www.triphobo.com/tripplans/chicago-trip-from-orlando-558fccb6f9c2e515560000fe,9 Days,Trip to Chicago
100,https://www.triphobo.com/tripplans/chicago-trip-from-anaheim-55a21299fbc2e59022000018,13 Days,Trip to Chicago
100,https://www.triphobo.com/tripplans/united-states-itinerary-from-utica-5690a4f19bd33ec16e000487,13 Days,"Trip to Los Angeles, San Francisco, Chicago, Portland, Nashville, Denver, Charlotte, Keystone, Grand Canyon National Park"
99,https://www.triphobo.com/tripplans/chicago-trip-from-jalpaiguri-552f8aa8f9c2e5065f0000e1,6 Days,Trip to Chicago
